timestamp_utc,generation,individual_index,term,is_finish,total_progress,distance,time,fitness
2026-04-01T06:39:56Z,1,0,-1,0,0.0,11.833813386969268,113.83999752998352,-501138399.97529984
2026-04-01T06:39:56Z,1,1,-1,0,0.0,41.95416831970215,3.009999990463257,-1000030099.9999046
2026-04-01T06:39:56Z,1,2,-1,0,0.0,14.379053592681885,3.0549999475479126,-1000030549.9994755
2026-04-01T06:39:56Z,1,3,-1,0,1.4285714285714286,27.21391201019287,4.180000066757202,-998613228.5720961
2026-04-01T06:39:56Z,1,4,-1,0,0.0,6.705225884914398,3.009999990463257,-1000030099.9999046
2026-04-01T06:39:56Z,1,5,-1,0,2.857142857142857,33.0364408493042,6.034999966621399,-997203207.1425233
2026-04-01T06:39:56Z,1,6,-1,0,2.857142857142857,33.369996070861816,4.120000004768372,-997184057.1429048
2026-04-01T06:39:56Z,1,7,-1,0,0.0,38.665122985839844,3.009999990463257,-1000030099.9999046
2026-04-01T06:39:56Z,1,8,-1,0,0.0,5.377838611602783,3.009999990463257,-1000030099.9999046
2026-04-01T06:39:56Z,1,9,-1,0,0.0,17.153408505022526,3.0449999570846558,-1000030449.9995708
2026-04-01T06:39:56Z,1,10,-1,0,5.714285714285714,71.47550964355469,3.6750000715255737,-994322464.2864295
2026-04-01T06:39:56Z,1,11,-1,0,4.285714285714286,46.920448303222656,4.745000004768372,-995761735.7143334
2026-04-01T06:39:56Z,1,12,-1,0,0.0,16.25443458557129,2.6050000190734863,-1000026050.0001907
2026-04-01T06:39:56Z,1,13,-1,0,0.0,16.710392951965332,3.009999990463257,-1000030099.9999046
2026-04-01T06:39:56Z,1,14,-1,0,4.285714285714286,59.37644958496094,3.819999933242798,-995752485.7136182
2026-04-01T06:39:56Z,1,15,-1,0,0.0,8.28479790687561,3.009999990463257,-1000030099.9999046
2026-04-01T06:39:56Z,1,16,-1,0,5.714285714285714,70.1132583618164,4.424999952316284,-994329964.2852374
2026-04-01T06:39:56Z,1,17,-1,0,2.857142857142857,29.260705709457397,4.360000014305115,-997186457.1430001
2026-04-01T06:39:56Z,1,18,-1,0,5.714285714285714,70.68204879760742,3.6100000143051147,-994321814.2858573
2026-04-01T06:39:56Z,1,19,-1,0,2.857142857142857,36.39641189575195,4.230000019073486,-997185157.1430479
2026-04-01T06:39:56Z,1,20,-1,0,4.285714285714286,51.64953327178955,3.315000057220459,-995747435.7148579
2026-04-01T06:39:56Z,1,21,-1,0,0.0,1.1185424625873566,3.0149999856948853,-1000030149.999857
2026-04-01T06:39:56Z,1,22,-1,0,1.4285714285714286,20.09688138961792,2.924999952316284,-998600678.5709517
2026-04-01T06:39:56Z,1,23,-1,0,0.0,36.3332576751709,3.009999990463257,-1000030099.9999046
2026-04-01T06:39:56Z,1,24,-1,0,0.0,6.773555040359497,3.009999990463257,-1000030099.9999046
2026-04-01T06:39:56Z,1,25,-1,0,1.4285714285714286,18.82185697555542,3.6899999380111694,-998608328.5708086
2026-04-01T06:39:56Z,1,26,-1,0,0.0,0.8078908324241638,3.0149999856948853,-1000030149.999857
2026-04-01T06:39:56Z,1,27,-1,0,0.0,1.5821879506111145,3.009999990463257,-1000030099.9999046
2026-04-01T06:39:56Z,1,28,-1,0,4.285714285714286,43.717844009399414,6.145000219345093,-995775735.7164792
2026-04-01T06:39:56Z,1,29,-1,0,0.0,21.99381399154663,3.049999952316284,-1000030499.9995232
2026-04-01T06:39:56Z,1,30,-1,0,0.0,15.63722038269043,2.6449999809265137,-1000026449.9998093
2026-04-01T06:39:56Z,1,31,-1,0,2.857142857142857,35.492929577827454,7.274999976158142,-997215607.1426187
