15,speed,side_speed,distance,x,y,z,steer,gas,brake,done,gear,rpm,dx,dy,dz,time,throttle,brake,steering
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;20.97800064086914,-0.1509999930858612,49.331146240234375,495.9940490722656,10.211000633239745,702.2943115234375,0.35433071851730347,1.0,0.0,0.0,1.0,7786.5859375,-0.004006579983979464,0.007759637665003538,0.9999618530273438,1.399999976158142;1.0,0,0.14
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;21.197301864624023,-0.1389000117778778,49.62467575073242,495.99127197265625,10.211000633239745,702.5878295898438,0.35433071851730347,1.0,0.0,0.0,1.0,7691.0859375,-0.006546915974467993,0.007487639784812927,0.9999505281448364,1.409999966621399;1.0,0,0.12
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;21.61960220336914,-0.11420001089572906,50.200706481933594,495.9843444824219,10.211000633239745,703.163818359375,0.34645670652389526,1.0,0.0,0.0,1.0,7973.0859375,-0.013108648359775543,0.006929777096956968,0.9998900890350342,1.440000057220459;1.0,0,0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;22.078001022338867,0.06050000339746475,50.831825256347656,495.9745788574219,10.211000633239745,703.7948608398438,0.015748031437397003,1.0,0.0,0.0,1.0,8021.5859375,-0.02151910774409771,0.006330457050353289,0.9997484087944031,1.4700000286102295;1.0,0,0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;22.53620147705078,0.06840000301599503,51.47658920288086,495.9630432128906,10.210000228881835,704.4395141601562,0.0,1.0,0.0,0.0,1.0,8355.0859375,-0.028820713981986046,0.0057850126177072525,0.9995678067207336,1.5;1.0,0,0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;22.757400512695312,0.06279999762773514,51.79180908203125,495.9552917480469,10.210000228881835,704.754638671875,0.0,1.0,0.0,0.0,1.0,8288.0859375,-0.031852662563323975,0.0055537838488817215,0.9994771480560303,1.5099999904632568;1.0,0,0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;23.169200897216797,0.05380000174045563,52.38665771484375,495.938232421875,10.211001586914062,705.3492431640625,0.0,1.0,0.0,0.0,1.0,8530.0859375,-0.03672557696700096,0.005199917126446962,0.9993118643760681,1.5399999618530273;1.0,0,0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;23.596900939941406,0.04570000618696213,53.01628494262695,495.9171142578125,10.210999679565429,705.978515625,0.0,1.0,0.0,0.0,1.0,8555.5859375,-0.040930550545454025,0.0049318578094244,0.9991498589515686,1.5700000524520874;1.0,0,0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;24.009302139282227,0.03959999978542328,53.63261032104492,495.8928527832031,10.211000633239745,706.5943603515625,0.0,1.0,0.0,0.0,1.0,8854.5859375,-0.04427073150873184,0.004768196027725935,0.9990082383155823,1.590000033378601;1.0,0,0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;24.42169952392578,0.03440000116825104,54.26070022583008,495.8657531738281,10.21200008392334,707.2218627929688,0.0,1.0,0.0,0.0,1.0,8868.5859375,-0.04705435037612915,0.004691743291914463,0.9988812804222107,1.6200000047683716;1.0,0,0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;24.897401809692383,0.028700001537799835,54.998008728027344,495.8314514160156,10.21200008392334,707.9583740234375,0.0,1.0,0.0,0.0,1.0,9213.5859375,-0.049685653299093246,0.004689945373684168,0.9987539052963257,1.649999976158142;1.0,0,0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;25.07160186767578,0.02720000222325325,55.271827697753906,495.8182373046875,10.212001037597656,708.2318725585938,0.0,1.0,0.0,0.0,1.0,9226.0859375,-0.05051732063293457,0.004709246102720499,0.9987121224403381,1.659999966621399;1.0,0,0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;25.51580238342285,0.022800002247095108,55.97776794433594,495.7834167480469,10.21300048828125,708.9369506835938,0.0,1.0,0.0,0.0,1.0,9377.0859375,-0.05236800014972687,0.0048111677169799805,0.9986162781715393,1.690000057220459;1.0,0,0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;25.944101333618164,0.020100001245737076,56.67085266113281,495.74835205078125,10.21300048828125,709.629150390625,0.0,1.0,0.0,0.0,1.0,9431.0859375,-0.05383281037211418,0.00497891940176487,0.998537540435791,1.7100000381469727;1.0,0,0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;26.37179946899414,0.017400000244379044,57.37468338012695,495.71063232421875,10.21300048828125,710.3319702148438,0.0,1.0,0.0,0.0,1.0,9713.0859375,-0.055038344115018845,0.005187868140637875,0.9984707832336426,1.7400000095367432;1.0,0,0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;26.609800338745117,0.01590000092983246,57.7708740234375,495.6895751953125,10.21300048828125,710.7276000976562,0.0,1.0,0.0,0.0,1.0,9857.0849609375,-0.05561743304133415,0.005286343861371279,0.9984381794929504,1.7599999904632568;1.0,0,0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;27.005401611328125,0.013399999588727951,58.439476013183594,495.6530456542969,10.21200008392334,711.3952026367188,0.0,1.0,0.0,0.0,1.0,9888.0859375,-0.05645064637064934,0.005420578643679619,0.9983906745910645,1.7799999713897705;1.0,0,0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;27.464500427246094,0.011500000953674316,59.226837158203125,495.6090393066406,10.21200008392334,712.1813354492188,0.0,1.0,0.0,0.0,1.0,10079.0859375,-0.05725012719631195,0.005547717679291964,0.9983444213867188,1.809999942779541;1.0,0,0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;27.65460205078125,0.010300001129508018,59.556331634521484,495.5906066894531,10.21200008392334,712.5103149414062,0.0,1.0,0.0,0.0,1.0,10074.5859375,-0.0575353242456913,0.0055963462218642235,0.9983277916908264,1.8200000524520874;1.0,0,0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;28.082202911376953,0.009000000543892384,60.30707550048828,495.5476379394531,10.211600494384765,713.2598266601562,0.0,1.0,0.0,0.0,1.0,10385.0859375,-0.05809336155653,0.00570809468626976,0.9982948303222656,1.850000023841858;1.0,0,0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;28.283601760864258,0.007800000254064798,61.0960807800293,495.5026550292969,10.211000633239745,714.0475463867188,0.0,1.0,0.0,0.0,2.0,10411.0859375,-0.0585697740316391,0.005829144734889269,0.9982662796974182,1.8799999952316284;1.0,0,0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;28.27880096435547,0.006400000303983688,61.77482604980469,495.46343994140625,10.211000633239745,714.7251586914062,0.0,1.0,0.0,0.0,2.0,10417.0859375,-0.05890883877873421,0.005758936051279306,0.9982467889785767,1.899999976158142;1.0,0,0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;28.274702072143555,0.005000000353902578,62.53857421875,495.4189453125,10.210000228881835,715.4876098632812,0.0,1.0,0.0,0.0,2.0,9958.0859375,-0.059229761362075806,0.005296568851917982,0.9982303380966187,1.9299999475479126;1.0,0,0
