timestamp_utc,generation,dist_avg,dist_best_gen,dist_best_global,time_avg,time_best_gen,time_best_global,finish_rate,crash_rate,timeout_rate,best_term,best_progress,best_distance,best_time,best_fitness
2026-04-01T16:27:32Z,1,1.8526785373687744,7.142857142857142,7.142857142857142,40.0,40.0,40.0,0.0,1.0,0.0,-1,7.142857142857142,75.0508918762207,6.034999847412109,-992917492.855617
2026-04-01T16:39:51Z,2,2.1651787757873535,7.142857142857142,7.142857142857142,40.0,40.0,40.0,0.0,1.0,0.0,-1,7.142857142857142,70.64730072021484,4.5950000286102295,-992903092.857429
2026-04-01T16:51:48Z,3,2.3660717010498047,7.142857142857142,7.142857142857142,40.0,40.0,40.0,0.0,1.0,0.0,-1,7.142857142857142,74.31721115112305,5.740000009536743,-992914542.8572383
2026-04-01T17:04:29Z,4,2.96875,8.571428571428571,8.571428571428571,40.0,40.0,40.0,0.0,1.0,0.0,-1,8.571428571428571,92.52180004119873,12.690000295639038,-991555471.4315279
2026-04-01T17:16:23Z,5,2.544642925262451,7.142857142857142,8.571428571428571,40.0,40.0,40.0,0.0,1.0,0.0,-1,7.142857142857142,76.82216262817383,4.394999980926514,-992901092.8569522
2026-04-01T17:28:17Z,6,2.767857313156128,7.142857142857142,8.571428571428571,40.0,40.0,40.0,0.0,1.0,0.0,-1,7.142857142857142,76.1190185546875,4.355000019073486,-992900692.8573337
2026-04-01T17:39:57Z,7,2.767857313156128,8.571428571428571,8.571428571428571,40.0,40.0,40.0,0.0,1.0,0.0,-1,8.571428571428571,77.65399932861328,4.3749998807907104,-991472321.4273794
2026-04-01T17:51:16Z,8,2.5223214626312256,8.571428571428571,8.571428571428571,40.0,40.0,40.0,0.0,1.0,0.0,-1,8.571428571428571,78.15770721435547,4.514999985694885,-991473721.4284284
2026-04-01T18:03:07Z,9,2.8125,7.142857142857142,8.571428571428571,40.0,40.0,40.0,0.0,1.0,0.0,-1,7.142857142857142,76.47896575927734,4.364999890327454,-992900792.8560462
2026-04-01T18:14:18Z,10,2.6785717010498047,7.142857142857142,8.571428571428571,40.0,40.0,40.0,0.0,1.0,0.0,-1,7.142857142857142,71.77034378051758,4.275000095367432,-992899892.8580966
2026-04-01T18:25:49Z,11,2.723214626312256,7.142857142857142,8.571428571428571,40.0,40.0,40.0,0.0,1.0,0.0,-1,7.142857142857142,76.21069717407227,4.424999952316284,-992901392.8566661
2026-04-01T18:37:17Z,12,2.7901787757873535,7.142857142857143,8.571428571428571,40.0,40.0,40.0,0.0,1.0,0.0,-1,7.142857142857143,74.72372055053711,4.145000100135803,-992898592.8581443
2026-04-01T18:48:51Z,13,2.700892925262451,7.142857142857142,8.571428571428571,40.0,40.0,40.0,0.0,1.0,0.0,-1,7.142857142857142,76.69903945922852,4.370000004768372,-992900842.8571906
2026-04-01T19:00:50Z,14,2.9910714626312256,7.142857142857142,8.571428571428571,40.0,40.0,40.0,0.0,1.0,0.0,-1,7.142857142857142,71.95549964904785,3.640000104904175,-992893542.858192
2026-04-01T19:12:18Z,15,2.5892858505249023,8.571428571428571,8.571428571428571,40.0,40.0,40.0,0.0,1.0,0.0,-1,8.571428571428571,77.78277969360352,4.3999998569488525,-991472571.427141
2026-04-01T19:23:48Z,16,2.9017858505249023,8.571428571428571,8.571428571428571,40.0,40.0,40.0,0.0,1.0,0.0,-1,8.571428571428571,77.87041473388672,4.5350000858306885,-991473921.4294298
2026-04-01T19:35:31Z,17,3.1026787757873535,8.571428571428571,8.571428571428571,40.0,40.0,40.0,0.0,1.0,0.0,-1,8.571428571428571,78.30986022949219,4.475000023841858,-991473321.4288099
2026-04-01T19:46:52Z,18,2.7232143878936768,8.571428571428571,8.571428571428571,40.0,40.0,40.0,0.0,1.0,0.0,-1,8.571428571428571,84.9437370300293,4.784999847412109,-991476421.4270456
2026-04-01T19:58:23Z,19,3.191964626312256,8.571428571428571,8.571428571428571,40.0,40.0,40.0,0.0,1.0,0.0,-1,8.571428571428571,81.52017974853516,5.059999942779541,-991479171.4279993
2026-04-01T20:09:26Z,20,2.9464285373687744,7.142857142857142,8.571428571428571,40.0,40.0,40.0,0.0,1.0,0.0,-1,7.142857142857142,67.73190116882324,4.195000171661377,-992899092.8588595
2026-04-01T20:20:47Z,21,2.9910714626312256,8.571428571428571,8.571428571428571,40.0,40.0,40.0,0.0,1.0,0.0,-1,8.571428571428571,77.31108856201172,4.445000052452087,-991473021.429096
2026-04-01T20:32:16Z,22,3.2142858505249023,8.571428571428571,8.571428571428571,40.0,40.0,40.0,0.0,1.0,0.0,-1,8.571428571428571,78.46378326416016,4.449999928474426,-991473071.4278562
2026-04-01T20:43:50Z,23,3.125000238418579,7.142857142857142,8.571428571428571,40.0,40.0,40.0,0.0,1.0,0.0,-1,7.142857142857142,78.45523452758789,3.850000023841858,-992895642.8573813
2026-04-01T20:55:13Z,24,2.9464287757873535,7.142857142857142,8.571428571428571,40.0,40.0,40.0,0.0,1.0,0.0,-1,7.142857142857142,77.42716598510742,3.7200000286102295,-992894342.857429
2026-04-01T21:06:27Z,25,2.9464285373687744,8.571428571428571,8.571428571428571,40.0,40.0,40.0,0.0,1.0,0.0,-1,8.571428571428571,78.45392990112305,4.039999961853027,-991468971.42819
2026-04-01T21:17:48Z,26,3.0357143878936768,8.571428571428571,8.571428571428571,40.0,40.0,40.0,0.0,1.0,0.0,-1,8.571428571428571,77.34223175048828,4.4999998807907104,-991473571.4273794
2026-04-01T21:29:16Z,27,3.4151787757873535,7.142857142857142,8.571428571428571,40.0,40.0,40.0,0.0,1.0,0.0,-1,7.142857142857142,68.57462501525879,3.7300000190734863,-992894442.8573337
2026-04-01T21:41:04Z,28,3.549107074737549,10.0,10.0,40.0,40.0,40.0,0.0,1.0,0.0,-1,10.0,107.43613815307617,5.180000066757202,-990051800.0006676
2026-04-01T21:52:22Z,29,3.0133931636810303,8.571428571428571,10.0,40.0,40.0,40.0,0.0,1.0,0.0,-1,8.571428571428571,81.34746932983398,3.8550000190734863,-991467121.4287622
2026-04-01T22:03:44Z,30,3.2142858505249023,8.571428571428571,10.0,40.0,40.0,40.0,0.0,1.0,0.0,-1,8.571428571428571,96.8752212524414,4.424999952316284,-991472821.4280946
2026-04-01T22:15:13Z,31,3.4375,10.0,10.0,40.0,40.0,40.0,0.0,1.0,0.0,-1,10.0,103.81398010253906,5.075000047683716,-990050750.0004768
2026-04-01T22:26:17Z,32,3.3705358505249023,8.571428571428571,10.0,40.0,40.0,40.0,0.0,1.0,0.0,-1,8.571428571428571,96.85772895812988,4.5000001192092896,-991473571.4297636
2026-04-01T22:37:22Z,33,3.3705358505249023,8.571428571428571,10.0,40.0,40.0,40.0,0.0,1.0,0.0,-1,8.571428571428571,100.30500793457031,4.414999961853027,-991472721.42819
2026-04-01T22:48:39Z,34,3.660714626312256,10.0,10.0,40.0,40.0,40.0,0.0,1.0,0.0,-1,10.0,97.25226974487305,4.025000095367432,-990040250.0009537
2026-04-01T22:59:44Z,35,3.5267856121063232,8.571428571428571,10.0,40.0,40.0,40.0,0.0,1.0,0.0,-1,8.571428571428571,87.34082412719727,3.9049999713897705,-991467621.4282854
2026-04-01T23:11:51Z,36,4.308035850524902,14.285714285714285,14.285714285714285,40.0,40.0,40.0,0.0,1.0,0.0,-1,14.285714285714285,144.89312171936035,18.145000219345093,-985895735.7164792
2026-04-01T23:23:37Z,37,4.107142925262451,11.428571428571427,14.285714285714285,40.0,40.0,40.0,0.0,1.0,0.0,-1,11.428571428571427,110.88172912597656,4.944999933242798,-988620878.570761
2026-04-01T23:35:06Z,38,3.7723217010498047,11.428571428571429,14.285714285714285,40.0,40.0,40.0,0.0,1.0,0.0,-1,11.428571428571429,116.79729557037354,14.744999766349792,-988718878.569092
2026-04-01T23:47:28Z,39,4.5089287757873535,14.285714285714285,14.285714285714285,40.0,40.0,40.0,0.0,1.0,0.0,-1,14.285714285714285,146.7713327407837,18.94000005722046,-985903685.7148579
2026-04-01T23:58:41Z,40,3.90625,11.428571428571427,14.285714285714285,40.0,40.0,40.0,0.0,1.0,0.0,-1,11.428571428571427,112.01113510131836,4.735000014305115,-988618778.5715716
2026-04-02T00:10:17Z,41,4.575892925262451,12.857142857142858,14.285714285714285,40.0,40.0,40.0,0.0,1.0,0.0,-1,12.857142857142858,117.45537567138672,4.800000190734863,-987190857.1447644
2026-04-02T00:22:32Z,42,5.424107551574707,11.428571428571427,14.285714285714285,40.0,40.0,40.0,0.0,1.0,0.0,-1,11.428571428571427,114.67977905273438,4.7200000286102295,-988618628.5717146
2026-04-02T00:34:10Z,43,4.910714149475098,12.857142857142858,14.285714285714285,40.0,40.0,40.0,0.0,1.0,0.0,-1,12.857142857142858,125.79636001586914,6.0050002336502075,-987202907.1451937
2026-04-02T00:45:58Z,44,4.776785373687744,12.857142857142858,14.285714285714285,40.0,40.0,40.0,0.0,1.0,0.0,-1,12.857142857142858,115.16394805908203,4.715000152587891,-987190007.144383
2026-04-02T00:58:22Z,45,5.223214149475098,15.714285714285715,15.714285714285715,40.0,40.0,40.0,0.0,1.0,0.0,-1,15.714285714285715,167.74134826660156,9.250000238418579,-984378214.2880985
2026-04-02T01:11:02Z,46,5.178571701049805,14.285714285714285,15.714285714285715,40.0,40.0,40.0,0.0,1.0,0.0,-1,14.285714285714285,125.87067031860352,8.90500020980835,-985803335.7163837
2026-04-02T01:23:32Z,47,5.78125,11.428571428571427,15.714285714285715,40.0,40.0,40.0,0.0,1.0,0.0,-1,11.428571428571427,117.9447250366211,4.900000095367432,-988620428.5723822
2026-04-02T01:35:32Z,48,5.602678298950195,14.285714285714285,15.714285714285715,40.0,40.0,40.0,0.0,1.0,0.0,-1,14.285714285714285,140.80783081054688,7.335000038146973,-985787635.7146671
2026-04-02T01:48:01Z,49,6.071428298950195,14.285714285714285,15.714285714285715,40.0,40.0,40.0,0.0,1.0,0.0,-1,14.285714285714285,156.40553665161133,8.28499984741211,-985797135.7127599
2026-04-02T02:01:02Z,50,5.669642448425293,11.428571428571427,15.714285714285715,40.0,40.0,40.0,0.0,1.0,0.0,-1,11.428571428571427,118.43891525268555,4.664999961853027,-988618078.5710471
2026-04-02T02:13:38Z,51,5.200892448425293,12.857142857142858,15.714285714285715,40.0,40.0,40.0,0.0,1.0,0.0,-1,12.857142857142858,115.74942016601562,5.519999980926514,-987198057.1426663
2026-04-02T02:27:22Z,52,6.473214149475098,14.285714285714286,15.714285714285715,40.0,40.0,40.0,0.0,1.0,0.0,-1,14.285714285714286,142.25323104858398,6.894999980926514,-985783235.714095
2026-04-02T02:40:19Z,53,6.40625,12.857142857142858,15.714285714285715,40.0,40.0,40.0,0.0,1.0,0.0,-1,12.857142857142858,127.3310661315918,5.140000104904175,-987194257.1439061
2026-04-02T02:53:09Z,54,6.763393402099609,15.714285714285715,15.714285714285715,40.0,40.0,40.0,0.0,1.0,0.0,-1,15.714285714285715,163.5225486755371,7.68999981880188,-984362614.2839023
2026-04-02T03:06:00Z,55,6.339285850524902,14.285714285714285,15.714285714285715,40.0,40.0,40.0,0.0,1.0,0.0,-1,14.285714285714285,162.36991786956787,10.37499988079071,-985818035.7130936
2026-04-02T03:19:24Z,56,7.633928298950195,18.57142857142857,18.57142857142857,40.0,40.0,40.0,0.0,1.0,0.0,-1,18.57142857142857,189.01674842834473,8.229999899864197,-981510871.4275701
2026-04-02T03:32:38Z,57,6.986607551574707,20.0,20.0,40.0,40.0,40.0,0.0,1.0,0.0,-1,20.0,228.4804573059082,9.129999876022339,-980091299.9987602
2026-04-02T03:46:01Z,58,7.075892925262451,22.857142857142858,22.857142857142858,40.0,40.0,40.0,0.0,1.0,0.0,-1,22.857142857142858,243.1278190612793,12.389999628067017,-977266757.1391377
2026-04-02T03:59:52Z,59,6.875,22.857142857142858,22.857142857142858,40.0,40.0,40.0,0.0,1.0,0.0,-1,22.857142857142858,253.76750946044922,13.975000143051147,-977282607.1442876
2026-04-02T04:13:04Z,60,6.629464149475098,22.857142857142858,22.857142857142858,40.0,40.0,40.0,0.0,1.0,0.0,-1,22.857142857142858,234.57644844055176,10.674999594688416,-977249607.138804
2026-04-02T04:26:30Z,61,6.7410712242126465,15.714285714285715,22.857142857142858,40.0,40.0,40.0,0.0,1.0,0.0,-1,15.714285714285715,146.89214706420898,9.025000095367432,-984375964.286668
2026-04-02T04:40:11Z,62,7.1875,22.857142857142858,22.857142857142858,40.0,40.0,40.0,0.0,1.0,0.0,-1,22.857142857142858,242.0856819152832,8.915000200271606,-977232007.1448598
2026-04-02T04:53:54Z,63,7.232142448425293,15.714285714285715,22.857142857142858,40.0,40.0,40.0,0.0,1.0,0.0,-1,15.714285714285715,146.09842681884766,6.515000104904175,-984350864.2867633
2026-04-02T05:07:45Z,64,7.142857074737549,18.57142857142857,22.857142857142858,40.0,40.0,40.0,0.0,1.0,0.0,-1,18.57142857142857,193.83345413208008,7.675000190734863,-981505321.4304788
2026-04-02T05:22:08Z,65,7.924107074737549,20.0,22.857142857142858,40.0,40.0,40.0,0.0,1.0,0.0,-1,20.0,231.43638038635254,9.174999833106995,-980091749.9983311
2026-04-02T05:36:22Z,66,7.879464149475098,20.0,22.857142857142858,40.0,40.0,40.0,0.0,1.0,0.0,-1,20.0,187.09512329101562,8.46500015258789,-980084650.0015259
2026-04-02T05:50:38Z,67,8.214284896850586,20.0,22.857142857142858,40.0,40.0,40.0,0.0,1.0,0.0,-1,20.0,189.0544204711914,8.65999984741211,-980086599.9984741
2026-04-02T06:04:53Z,68,8.303571701049805,22.857142857142858,22.857142857142858,40.0,40.0,40.0,0.0,1.0,0.0,-1,22.857142857142858,228.49488830566406,13.1899995803833,-977274757.138661
2026-04-02T06:20:42Z,69,10.0,20.0,22.857142857142858,40.0,40.0,40.0,0.0,1.0,0.0,-1,20.0,223.38477325439453,8.424999833106995,-980084249.9983311
2026-04-02T06:36:38Z,70,10.022321701049805,27.142857142857142,27.142857142857142,40.0,40.0,40.0,0.0,1.0,0.0,-1,27.142857142857142,331.3602828979492,16.864999532699585,-973025792.8524699
2026-04-02T06:54:08Z,71,12.209821701049805,25.714285714285715,27.142857142857142,40.0,40.0,40.0,0.0,1.0,0.0,-1,25.714285714285715,260.75012969970703,11.240000247955322,-974398114.2881938
2026-04-02T07:11:33Z,72,12.700891494750977,34.285714285714285,34.285714285714285,40.0,40.0,40.0,0.0,1.0,0.0,-1,34.285714285714285,378.85789489746094,15.105000019073486,-965865335.7144765
2026-04-02T07:29:01Z,73,12.14285659790039,27.142857142857142,34.285714285714285,40.0,40.0,40.0,0.0,1.0,0.0,-1,27.142857142857142,290.0787124633789,11.87000036239624,-972975842.8607669
2026-04-02T07:47:02Z,74,13.08035659790039,30.0,34.285714285714285,40.0,40.0,40.0,0.0,1.0,0.0,-1,30.0,337.9685363769531,16.40000009536743,-970164000.0009537
2026-04-02T08:05:15Z,75,13.459821701049805,38.57142857142857,38.57142857142857,40.0,40.0,40.0,0.0,1.0,0.0,-1,38.57142857142857,401.2860107421875,15.769999980926514,-961586271.4283807
2026-04-02T08:23:04Z,76,12.232141494750977,30.0,38.57142857142857,40.0,40.0,40.0,0.0,1.0,0.0,-1,30.0,351.94325256347656,16.380000591278076,-970163800.0059128
2026-04-02T08:41:22Z,77,12.633928298950195,40.0,40.0,40.0,40.0,40.0,0.0,1.0,0.0,-1,40.0,450.55841064453125,22.619998931884766,-960226199.9893188
2026-04-02T09:00:39Z,78,13.058034896850586,34.285714285714285,34.285714285714285,40.0,40.0,40.0,0.0,1.0,0.0,-1,34.285714285714285,399.0068130493164,22.94000005722046,-465943685.7148579
2026-04-02T09:21:07Z,79,14.910714149475098,38.57142857142857,38.57142857142857,40.0,40.0,40.0,0.0,1.0,0.0,-1,38.57142857142857,453.1516342163086,23.06500005722046,-461659221.4291436
2026-04-02T09:41:49Z,80,14.888392448425293,44.285714285714285,38.57142857142857,40.0,40.0,40.0,0.0,1.0,0.0,-1,44.285714285714285,506.8971252441406,22.184999465942383,-955936135.7089452
2026-04-02T10:01:59Z,81,14.196428298950195,42.85714285714286,38.57142857142857,40.0,40.0,40.0,0.0,1.0,0.0,-1,42.85714285714286,475.7526550292969,21.380000114440918,-957356657.1440015
2026-04-02T10:23:14Z,82,15.758929252624512,42.857142857142854,38.57142857142857,40.0,40.0,40.0,0.0,1.0,0.0,-1,42.857142857142854,480.6287536621094,20.139999866485596,-957344257.1415219
2026-04-02T10:44:58Z,83,16.584821701049805,44.285714285714285,38.57142857142857,40.0,40.0,40.0,0.0,1.0,0.0,-1,44.285714285714285,507.5350036621094,21.0,-955924285.7142857
