timestamp_utc,generation,individual_index,term,is_finish,total_progress,distance,time,fitness
2026-03-23T06:21:56Z,1,0,-1,0,0.0,19.727779388427734,3.0199999809265137,-1000030019.7277794
2026-03-23T06:21:56Z,1,1,-1,0,6.896551724137931,65.48233032226562,8.5,-993183513.7581924
2026-03-23T06:21:56Z,1,2,-1,0,3.4482758620689653,18.819238662719727,3.390000104904175,-996581742.9571697
2026-03-23T06:21:56Z,1,3,-1,0,0.0,30.376934051513672,3.009999990463257,-1000030030.376934
2026-03-23T06:21:56Z,1,4,-1,0,17.24137931034483,179.3542938232422,21.889999389648438,-982968800.043949
2026-03-23T06:21:56Z,1,5,-1,0,17.24137931034483,179.75335693359375,6.119999885559082,-982818800.4430121
2026-03-23T06:21:56Z,1,6,-1,0,0.0,35.49452590942383,5.980000019073486,-1000050035.4945259
2026-03-23T06:21:56Z,1,7,-1,0,0.0,1.6723723411560059,3.009999990463257,-1000030001.6723723
2026-03-23T06:21:56Z,1,8,-1,0,3.4482758620689653,18.39052963256836,3.1600000858306885,-996581742.5284606
2026-03-23T06:21:56Z,1,9,-1,0,0.0,0.39278435707092285,3.009999990463257,-1000030000.3927844
2026-03-23T06:21:56Z,1,10,-1,0,17.24137931034483,180.8837432861328,6.760000228881836,-982818801.5733985
2026-03-23T06:21:56Z,1,11,-1,0,6.896551724137931,68.47023010253906,4.090000152587891,-993143516.7460922
2026-03-23T06:21:56Z,1,12,-1,0,0.0,41.16618347167969,3.009999990463257,-1000030041.1661835
2026-03-23T06:21:56Z,1,13,-1,0,0.0,41.1601676940918,3.0199999809265137,-1000030041.1601677
2026-03-23T06:21:56Z,1,14,-1,0,0.0,0.0287287887185812,3.009999990463257,-1000030000.0287288
2026-03-23T06:21:56Z,1,15,-1,0,0.0,42.23643112182617,3.009999990463257,-1000030042.2364311
2026-03-23T06:21:56Z,1,16,-1,0,0.0,41.358154296875,3.009999990463257,-1000030041.3581543
2026-03-23T06:21:56Z,1,17,-1,0,0.0,41.066436767578125,3.009999990463257,-1000030041.0664368
2026-03-23T06:21:56Z,1,18,-1,0,0.0,0.03573345020413399,3.009999990463257,-1000030000.0357335
2026-03-23T06:21:56Z,1,19,-1,0,0.0,14.210488319396973,2.259999990463257,-1000020014.2104883
2026-03-23T06:21:56Z,1,20,-1,0,17.24137931034483,175.63600158691406,19.450000762939453,-982948796.3256568
2026-03-23T06:21:56Z,1,21,-1,0,0.0,33.23012924194336,3.0299999713897705,-1000030033.2301292
2026-03-23T06:21:56Z,1,22,-1,0,0.0,0.036964744329452515,3.009999990463257,-1000030000.0369648
2026-03-23T06:21:56Z,1,23,-1,0,0.0,41.399986267089844,3.009999990463257,-1000030041.3999863
2026-03-23T06:21:56Z,1,24,-1,0,17.24137931034483,179.7991485595703,5.909999847412109,-982808800.4888037
2026-03-23T06:21:56Z,1,25,-1,0,0.0,1.3258670568466187,3.009999990463257,-1000030001.325867
2026-03-23T06:21:56Z,1,26,-1,0,0.0,41.93347930908203,3.049999952316284,-1000030041.9334793
2026-03-23T06:21:56Z,1,27,-1,0,0.0,41.490745544433594,3.009999990463257,-1000030041.4907455
2026-03-23T06:21:56Z,1,28,-1,0,17.24137931034483,179.92141723632812,12.399999618530273,-982878800.6110724
2026-03-23T06:21:56Z,1,29,-1,0,0.0,0.037190936505794525,3.049999952316284,-1000030000.0371909
2026-03-23T06:21:56Z,1,30,-1,0,6.896551724137931,72.03043365478516,3.2300000190734863,-993133520.3062958
2026-03-23T06:21:56Z,1,31,-1,0,3.4482758620689653,44.42694091796875,6.650000095367432,-996611768.5648719
2026-03-23T06:21:56Z,1,32,-1,0,0.0,40.99664306640625,3.009999990463257,-1000030040.9966431
2026-03-23T06:21:56Z,1,33,-1,0,0.0,0.03615167364478111,3.009999990463257,-1000030000.0361516
2026-03-23T06:21:56Z,1,34,-1,0,17.24137931034483,190.53684997558594,5.599999904632568,-982808811.2265052
2026-03-23T06:21:56Z,1,35,-1,0,0.0,0.35260552167892456,3.009999990463257,-1000030000.3526056
2026-03-23T06:21:56Z,1,36,-1,0,17.24137931034483,175.88475036621094,5.340000152587891,-982808796.5744056
2026-03-23T06:21:56Z,1,37,-1,0,0.0,0.037817180156707764,3.009999990463257,-1000030000.0378172
