timestamp_utc,generation,dist_avg,dist_best_gen,dist_best_global,time_avg,time_best_gen,time_best_global,finish_rate,crash_rate,timeout_rate,best_term,best_progress,best_distance,best_time,best_fitness
2026-03-31T22:24:55Z,1,2.3660714626312256,5.714285714285714,5.714285714285714,40.0,40.0,40.0,0.0,1.0,0.0,-1,5.714285714285714,62.90618133544922,3.0799999237060547,-994316514.2849513
2026-03-31T22:30:22Z,2,2.3214287757873535,11.428571428571429,11.428571428571429,40.0,40.0,40.0,0.0,1.0,0.0,-1,11.428571428571429,107.84684753417969,15.569999694824219,-988727128.5683768
2026-03-31T22:35:49Z,3,2.455357074737549,8.571428571428571,11.428571428571429,40.0,40.0,40.0,0.0,1.0,0.0,-1,8.571428571428571,97.42400360107422,13.229999542236328,-991560871.4239938
2026-03-31T22:41:35Z,4,3.3482143878936768,11.428571428571429,11.428571428571429,40.0,40.0,40.0,0.0,1.0,0.0,-1,11.428571428571429,123.2928695678711,5.610000133514404,-988627528.5727637
2026-03-31T22:47:23Z,5,2.4107143878936768,11.428571428571429,11.428571428571429,40.0,40.0,40.0,0.0,1.0,0.0,-1,11.428571428571429,122.45005798339844,5.929999828338623,-988630728.5697119
2026-03-31T22:53:01Z,6,2.6339287757873535,11.428571428571429,11.428571428571429,40.0,40.0,40.0,0.0,1.0,0.0,-1,11.428571428571429,122.25493621826172,5.429999828338623,-988625728.5697119
2026-03-31T22:58:25Z,7,2.5892858505249023,11.428571428571429,11.428571428571429,40.0,40.0,40.0,0.0,1.0,0.0,-1,11.428571428571429,124.49057006835938,5.489999771118164,-988626328.5691397
2026-03-31T23:03:55Z,8,2.6339287757873535,11.428571428571429,11.428571428571429,40.0,40.0,40.0,0.0,1.0,0.0,-1,11.428571428571429,126.98563385009766,6.110000133514404,-988632528.5727637
2026-03-31T23:09:28Z,9,3.0357143878936768,14.285714285714285,14.285714285714285,40.0,40.0,40.0,0.0,1.0,0.0,-1,14.285714285714285,124.58417510986328,5.010000228881836,-985764385.7165745
2026-03-31T23:14:54Z,10,3.080357074737549,11.428571428571429,14.285714285714285,40.0,40.0,40.0,0.0,1.0,0.0,-1,11.428571428571429,120.87690734863281,5.690000057220459,-988628328.5720007
2026-03-31T23:20:16Z,11,2.5892858505249023,11.428571428571429,14.285714285714285,40.0,40.0,40.0,0.0,1.0,0.0,-1,11.428571428571429,106.64409637451172,14.970000267028809,-988721128.5740988
2026-03-31T23:25:55Z,12,2.9910714626312256,11.428571428571429,14.285714285714285,40.0,40.0,40.0,0.0,1.0,0.0,-1,11.428571428571429,123.29147338867188,5.769999980926514,-988629128.5712378
2026-03-31T23:31:56Z,13,3.392857074737549,17.142857142857142,17.142857142857142,40.0,40.0,40.0,0.0,1.0,0.0,-1,17.142857142857142,173.89749145507812,9.569999694824219,-982952842.854091
2026-03-31T23:37:25Z,14,2.767857074737549,11.428571428571429,17.142857142857142,40.0,40.0,40.0,0.0,1.0,0.0,-1,11.428571428571429,118.59626770019531,5.769999980926514,-988629128.5712378
2026-03-31T23:42:48Z,15,2.8125,11.428571428571429,17.142857142857142,40.0,40.0,40.0,0.0,1.0,0.0,-1,11.428571428571429,125.83057403564453,5.320000171661377,-988624628.5731452
2026-03-31T23:48:20Z,16,2.7232143878936768,11.428571428571429,17.142857142857142,40.0,40.0,40.0,0.0,1.0,0.0,-1,11.428571428571429,126.38687896728516,5.389999866485596,-988625328.5700934
2026-03-31T23:53:39Z,17,2.857142925262451,8.571428571428571,17.142857142857142,40.0,40.0,40.0,0.0,1.0,0.0,-1,8.571428571428571,85.09854888916016,3.6700000762939453,-991465271.4293344
2026-03-31T23:59:14Z,18,3.392857313156128,11.428571428571429,17.142857142857142,40.0,40.0,40.0,0.0,1.0,0.0,-1,11.428571428571429,123.74752807617188,5.230000019073486,-988623728.5716193
2026-04-01T00:04:39Z,19,2.6785714626312256,11.428571428571429,17.142857142857142,40.0,40.0,40.0,0.0,1.0,0.0,-1,11.428571428571429,119.36259460449219,5.119999885559082,-988622628.5702841
2026-04-01T00:10:03Z,20,3.169642925262451,11.428571428571429,17.142857142857142,40.0,40.0,40.0,0.0,1.0,0.0,-1,11.428571428571429,122.76603698730469,6.420000076293945,-988635628.5721915
2026-04-01T00:15:40Z,21,3.3035717010498047,17.142857142857142,17.142857142857142,40.0,40.0,40.0,0.0,1.0,0.0,-1,17.142857142857142,172.21047973632812,5.650000095367432,-982913642.8580965
2026-04-01T00:21:13Z,22,3.348214626312256,17.142857142857142,17.142857142857142,40.0,40.0,40.0,0.0,1.0,0.0,-1,17.142857142857142,171.75506591796875,5.550000190734863,-982912642.8590502
2026-04-01T00:26:46Z,23,3.080357551574707,11.428571428571429,17.142857142857142,40.0,40.0,40.0,0.0,1.0,0.0,-1,11.428571428571429,108.50358581542969,4.53000020980835,-988616728.5735266
2026-04-01T00:32:14Z,24,3.2589287757873535,14.285714285714285,17.142857142857142,40.0,40.0,40.0,0.0,1.0,0.0,-1,14.285714285714285,129.4586944580078,5.829999923706055,-985772585.7135228
2026-04-01T00:37:29Z,25,2.9464287757873535,11.428571428571429,17.142857142857142,40.0,40.0,40.0,0.0,1.0,0.0,-1,11.428571428571429,115.99751281738281,4.789999961853027,-988619328.5710471
2026-04-01T00:42:49Z,26,3.348214626312256,11.428571428571429,17.142857142857142,40.0,40.0,40.0,0.0,1.0,0.0,-1,11.428571428571429,122.01636505126953,5.21999979019165,-988623628.5693305
