timestamp_utc,generation,individual_index,term,is_finish,total_progress,distance,time,fitness
2026-03-24T23:05:42Z,1,0,-1,0,0.0,0.024317899718880653,5.460000038146973,-1000054600.0003815
2026-03-24T23:05:42Z,1,1,-1,0,0.0,23.875303268432617,3.009999990463257,-1000030099.9999046
2026-03-24T23:05:42Z,1,2,-1,0,1.3888888888888888,59.12839889526367,9.220000267028809,-998703311.1137815
2026-03-24T23:05:42Z,1,3,-1,0,0.0,17.215259552001953,3.009999990463257,-1000030099.9999046
2026-03-24T23:05:42Z,1,4,-1,0,0.0,41.01754379272461,3.009999990463257,-1000030099.9999046
2026-03-24T23:05:42Z,1,5,-1,0,1.3888888888888888,75.88224792480469,3.5899999141693115,-998647011.1102529
2026-03-24T23:05:42Z,1,6,-1,0,0.0,0.033398278057575226,3.0199999809265137,-1000030199.9998093
2026-03-24T23:05:42Z,1,7,-1,0,0.0,33.04315185546875,3.009999990463257,-1000030099.9999046
2026-03-24T23:05:42Z,1,8,-1,0,0.0,8.178385734558105,3.009999990463257,-1000030099.9999046
2026-03-24T23:05:42Z,1,9,-1,0,1.3888888888888888,74.51397705078125,4.78000020980835,-998658911.1132092
2026-03-24T23:05:42Z,1,10,-1,0,0.6944444444444444,37.28703308105469,5.440000057220459,-999359955.5561278
2026-03-24T23:05:42Z,1,11,-1,0,2.7777777777777777,148.6573944091797,4.880000114440918,-997271022.2233666
2026-03-24T23:05:42Z,1,12,-1,0,2.7777777777777777,150.09153747558594,5.519999980926514,-997277422.2220315
2026-03-24T23:05:42Z,1,13,-1,0,0.0,13.797088623046875,3.0199999809265137,-1000030199.9998093
2026-03-24T23:05:42Z,1,14,-1,0,0.0,0.0397004671394825,3.009999990463257,-1000030099.9999046
2026-03-24T23:05:42Z,1,15,-1,0,0.0,12.70166015625,2.069999933242798,-1000020699.9993324
2026-03-24T23:05:42Z,1,16,-1,0,0.6944444444444444,43.391510009765625,2.5,-999330555.5555556
2026-03-24T23:05:42Z,1,17,-1,0,0.0,0.03482182323932648,3.009999990463257,-1000030099.9999046
2026-03-24T23:05:42Z,1,18,-1,0,0.0,0.039711397141218185,3.009999990463257,-1000030099.9999046
2026-03-24T23:05:42Z,1,19,-1,0,0.0,0.03689957037568092,3.009999990463257,-1000030099.9999046
2026-03-24T23:05:42Z,1,20,-1,0,0.0,0.035685233771800995,3.009999990463257,-1000030099.9999046
2026-03-24T23:05:42Z,1,21,-1,0,2.7777777777777777,156.5745086669922,6.139999866485596,-997283622.2208871
2026-03-24T23:05:42Z,1,22,-1,0,0.0,4.4782280921936035,3.0199999809265137,-1000030199.9998093
2026-03-24T23:05:42Z,1,23,-1,0,2.7777777777777777,148.3531494140625,4.880000114440918,-997271022.2233666
2026-03-24T23:05:42Z,1,24,-1,0,2.7777777777777777,147.40127563476562,17.8799991607666,-997401022.2138299
