attempt_index,saved,num_frames,finish_time,total_progress,distance,path
1,0,100,-1.5399999618530273,0.0,0.0,
2,0,31,0.47999998927116394,0.0,1.7134031057357788,
3,0,28,0.44999998807907104,0.0,1.5281058549880981,
4,0,1054,10.289999961853027,10.416666666666668,445.7033386230469,
5,0,5082,51.939998626708984,66.66666666666666,3318.277099609375,
6,0,585,7.380000114440918,6.25,296.76904296875,
7,0,1262,15.979999542236328,18.055555555555554,846.0711669921875,
8,1,6547,75.06999969482422,100.0,4825.9599609375,logs/supervised_data\20260317_225719_map_AI Training #3_target_dataset\attempts\attempt_0008.npz
