timestamp_utc,episode,term,progress,time,distance,fitness,fitness_delta_score,last_fitness_delta_score,last_fitness_delta_progress,episode_reward,timesteps
2026-04-29T09:58:46Z,1,-1,0.0,2.0199999809265137,1.9292956590652466,-1000000000.0,-1000.0,-1000.0,0.0,-1000.0,299
2026-04-29T09:58:50Z,2,-1,0.0,2.009999990463257,3.708033800125122,-1000000000.0,-1000.0,-1000.0,0.0,-1000.0,603
2026-04-29T09:58:54Z,3,-1,0.0,2.009999990463257,2.4085559844970703,-1000000000.0,-1000.0,-1000.0,0.0,-1000.0,909
2026-04-29T09:59:04Z,4,-1,14.285714285714285,8.510000228881836,136.91529846191406,-985714285.7142857,-985.7142857142858,-985.7142857142858,14.285714285714285,-985.714286,1760
2026-04-29T09:59:07Z,5,-1,0.0,2.009999990463257,0.3676571846008301,-1000000000.0,-1000.0,-1000.0,0.0,-1000.0,1873
2026-04-29T09:59:15Z,6,-1,5.714285714285714,6.139999866485596,55.25359344482422,-994285714.2857143,-994.2857142857142,-994.2857142857142,5.714285714285714,-994.285714,2350
2026-04-29T09:59:23Z,7,-1,5.714285714285714,6.090000152587891,54.79669952392578,-994285714.2857143,-994.2857142857142,-994.2857142857142,5.714285714285714,-994.285714,2810
2026-04-29T09:59:26Z,8,-1,0.0,2.009999990463257,0.31721147894859314,-1000000000.0,-1000.0,-1000.0,0.0,-1000.0,2934
2026-04-29T09:59:30Z,9,-1,0.0,2.009999990463257,0.24836187064647675,-1000000000.0,-1000.0,-1000.0,0.0,-1000.0,3050
2026-04-29T09:59:34Z,10,-1,0.0,2.009999990463257,0.6480301022529602,-1000000000.0,-1000.0,-1000.0,0.0,-1000.0,3178
2026-04-29T09:59:37Z,11,-1,0.0,2.009999990463257,0.2656081020832062,-1000000000.0,-1000.0,-1000.0,0.0,-1000.0,3300
2026-04-29T09:59:41Z,12,-1,0.0,2.009999990463257,0.09096057713031769,-1000000000.0,-1000.0,-1000.0,0.0,-1000.0,3414
2026-04-29T09:59:44Z,13,-1,0.0,2.009999990463257,0.2693660855293274,-1000000000.0,-1000.0,-1000.0,0.0,-1000.0,3527
2026-04-29T09:59:48Z,14,-1,0.0,2.009999990463257,0.17109698057174683,-1000000000.0,-1000.0,-1000.0,0.0,-1000.0,3622
2026-04-29T10:00:07Z,15,-1,14.285714285714285,17.149999618530273,135.60462951660156,-985714285.7142857,-985.7142857142858,-985.7142857142858,14.285714285714285,-985.714286,5031
2026-04-29T10:00:18Z,16,-1,8.571428571428571,10.039999961853027,94.48448944091797,-991428571.4285715,-991.4285714285714,-991.4285714285714,8.571428571428571,-991.428571,5837
2026-04-29T10:00:26Z,17,-1,5.714285714285714,5.96999979019165,54.41100311279297,-994285714.2857143,-994.2857142857142,-994.2857142857142,5.714285714285714,-994.285714,6279
2026-04-29T10:00:41Z,18,-1,17.142857142857142,13.880000114440918,160.47544860839844,-982857142.8571428,-982.8571428571428,-982.8571428571428,17.142857142857142,-982.857143,7415
2026-04-29T10:01:00Z,19,-1,14.285714285714285,16.59000015258789,132.80136108398438,-985714285.7142857,-985.7142857142858,-985.7142857142858,14.285714285714285,-985.714286,8774
2026-04-29T10:01:17Z,20,-1,14.285714285714285,15.430000305175781,157.1820526123047,-985714285.7142857,-985.7142857142858,-985.7142857142858,14.285714285714285,-985.714286,10043
2026-04-29T10:01:34Z,21,-1,14.285714285714285,16.200000762939453,152.07073974609375,-985714285.7142857,-985.7142857142858,-985.7142857142858,14.285714285714285,-985.714286,11400
2026-04-29T10:01:52Z,22,-1,14.285714285714285,16.020000457763672,146.75840759277344,-985714285.7142857,-985.7142857142858,-985.7142857142858,14.285714285714285,-985.714286,12725
2026-04-29T10:02:11Z,23,-1,14.285714285714285,17.010000228881836,143.975341796875,-985714285.7142857,-985.7142857142858,-985.7142857142858,14.285714285714285,-985.714286,14138
2026-04-29T10:02:31Z,24,-1,14.285714285714285,18.40999984741211,145.76524353027344,-985714285.7142857,-985.7142857142858,-985.7142857142858,14.285714285714285,-985.714286,15660
2026-04-29T10:02:49Z,25,-1,14.285714285714285,17.209999084472656,147.94537353515625,-985714285.7142857,-985.7142857142858,-985.7142857142858,14.285714285714285,-985.714286,17088
2026-04-29T10:03:08Z,26,-1,14.285714285714285,17.190000534057617,153.21435546875,-985714285.7142857,-985.7142857142858,-985.7142857142858,14.285714285714285,-985.714286,18520
2026-04-29T10:03:26Z,27,-1,14.285714285714285,16.139999389648438,152.9373321533203,-985714285.7142857,-985.7142857142858,-985.7142857142858,14.285714285714285,-985.714286,19446
2026-04-29T10:03:42Z,28,-1,8.571428571428571,14.15999984741211,97.16581726074219,-991428571.4285715,-991.4285714285714,-991.4285714285714,8.571428571428571,-991.428571,20115
2026-04-29T10:03:45Z,29,-1,0.0,2.1500000953674316,0.010203544050455093,-1000000000.0,-1000.0,-1000.0,0.0,-1000.0,20116
2026-04-29T10:04:04Z,30,-1,17.142857142857142,16.90999984741211,181.70724487304688,-982857142.8571428,-982.8571428571428,-982.8571428571428,17.142857142857142,-982.857143,20917
2026-04-29T10:04:20Z,31,-1,20.0,14.479999542236328,208.93539428710938,-980144799.9954224,-980.1447999954223,-980.1447999954223,20.0,-980.1448,21616
2026-04-29T10:04:41Z,32,-1,20.0,19.149999618530273,195.8236846923828,-980191499.9961853,-980.1914999961853,-980.1914999961853,20.0,-980.1915,22610
2026-04-29T10:05:07Z,33,-1,20.0,24.209999084472656,213.04006958007812,-980242099.9908447,-980.2420999908447,-980.2420999908447,20.0,-980.2421,23919
2026-04-29T10:05:53Z,34,0,45.714285714285715,45.0099983215332,497.37060546875,45264185.731070384,45.264185731070384,45.264185731070384,45.714285714285715,45.264186,26515
2026-04-29T10:06:40Z,35,0,42.857142857142854,45.0099983215332,437.7090148925781,42407042.87392752,42.407042873927516,42.407042873927516,42.857142857142854,42.407043,29115
2026-04-29T10:07:02Z,36,-1,22.857142857142858,20.809999465942383,232.8588409423828,-977350957.1375166,-977.3509571375166,-977.3509571375166,22.857142857142858,-977.350957,30304
2026-04-29T10:07:26Z,37,-1,20.0,22.309999465942383,200.5723876953125,-980223099.9946594,-980.2230999946594,-980.2230999946594,20.0,-980.2231,31581
2026-04-29T10:07:47Z,38,-1,22.857142857142858,18.860000610351562,231.44100952148438,-977331457.1489607,-977.3314571489607,-977.3314571489607,22.857142857142858,-977.331457,32658
2026-04-29T10:08:10Z,39,-1,20.0,21.6200008392334,208.61732482910156,-980216200.0083923,-980.2162000083923,-980.2162000083923,20.0,-980.2162,33898
2026-04-29T10:08:13Z,40,-1,0.0,2.009999990463257,0.4225894510746002,-1000000000.0,-1000.0,-1000.0,0.0,-1000.0,33991
2026-04-29T10:08:17Z,41,-1,0.0,2.0199999809265137,0.783252477645874,-1000000000.0,-1000.0,-1000.0,0.0,-1000.0,34084
2026-04-29T10:08:21Z,42,-1,0.0,2.0199999809265137,0.04700064659118652,-1000000000.0,-1000.0,-1000.0,0.0,-1000.0,34177
2026-04-29T10:08:24Z,43,-1,0.0,2.009999990463257,0.5944777727127075,-1000000000.0,-1000.0,-1000.0,0.0,-1000.0,34269
2026-04-29T10:08:28Z,44,-1,0.0,2.009999990463257,0.026391102001070976,-1000000000.0,-1000.0,-1000.0,0.0,-1000.0,34361
2026-04-29T10:08:31Z,45,-1,0.0,2.0199999809265137,0.048538245260715485,-1000000000.0,-1000.0,-1000.0,0.0,-1000.0,34455
2026-04-29T10:08:35Z,46,-1,0.0,2.0199999809265137,0.19368836283683777,-1000000000.0,-1000.0,-1000.0,0.0,-1000.0,34547
2026-04-29T10:09:14Z,47,-1,40.0,37.38999938964844,435.9088439941406,-960373899.9938965,-960.3738999938964,-960.3738999938964,40.0,-960.3739,36575
2026-04-29T10:09:45Z,48,-1,37.142857142857146,28.93000030517578,418.01995849609375,-963146442.8601946,-963.1464428601946,-963.1464428601946,37.142857142857146,-963.146443,38122
