#{"t_start": 1777456718.9307709, "env_id": "None"}
r,l,t,episode_metrics
-985.714286,1522,231.806957,"{'term': -1.0, 'progress': 14.285714285714285, 'time': 18.40999984741211, 'distance': 145.76524353027344, 'fitness': -985714285.7142857, 'fitness_delta_score': -985.7142857142858, 'last_fitness_delta_score': -985.7142857142858, 'last_fitness_delta_progress': 14.285714285714285, 'reward': -1000.0000000000001}"
-985.714286,1428,250.613864,"{'term': -1.0, 'progress': 14.285714285714285, 'time': 17.209999084472656, 'distance': 147.94537353515625, 'fitness': -985714285.7142857, 'fitness_delta_score': -985.7142857142858, 'last_fitness_delta_score': -985.7142857142858, 'last_fitness_delta_progress': 14.285714285714285, 'reward': -1000.0000000000001}"
-985.714286,1432,269.385345,"{'term': -1.0, 'progress': 14.285714285714285, 'time': 17.190000534057617, 'distance': 153.21435546875, 'fitness': -985714285.7142857, 'fitness_delta_score': -985.7142857142858, 'last_fitness_delta_score': -985.7142857142858, 'last_fitness_delta_progress': 14.285714285714285, 'reward': -1000.0000000000001}"
-985.714286,926,287.136862,"{'term': -1.0, 'progress': 14.285714285714285, 'time': 16.139999389648438, 'distance': 152.9373321533203, 'fitness': -985714285.7142857, 'fitness_delta_score': -985.7142857142858, 'last_fitness_delta_score': -985.7142857142858, 'last_fitness_delta_progress': 14.285714285714285, 'reward': -1000.0000000000001}"
-991.428571,669,302.884153,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 14.15999984741211, 'distance': 97.16581726074219, 'fitness': -991428571.4285715, 'fitness_delta_score': -991.4285714285714, 'last_fitness_delta_score': -991.4285714285714, 'last_fitness_delta_progress': 8.571428571428571, 'reward': -1000.0}"
-1000.0,1,306.660043,"{'term': -1.0, 'progress': 0.0, 'time': 2.1500000953674316, 'distance': 0.010203544050455093, 'fitness': -1000000000.0, 'fitness_delta_score': -1000.0, 'last_fitness_delta_score': -1000.0, 'last_fitness_delta_progress': 0.0, 'reward': -1000.0}"
-982.857143,801,325.207441,"{'term': -1.0, 'progress': 17.142857142857142, 'time': 16.90999984741211, 'distance': 181.70724487304688, 'fitness': -982857142.8571428, 'fitness_delta_score': -982.8571428571428, 'last_fitness_delta_score': -982.8571428571428, 'last_fitness_delta_progress': 17.142857142857142, 'reward': -999.9999999999999}"
-980.1448,699,341.288614,"{'term': -1.0, 'progress': 20.0, 'time': 14.479999542236328, 'distance': 208.93539428710938, 'fitness': -980144799.9954224, 'fitness_delta_score': -980.1447999954223, 'last_fitness_delta_score': -980.1447999954223, 'last_fitness_delta_progress': 20.0, 'reward': -1000.0084999942779}"
-980.1915,994,362.053029,"{'term': -1.0, 'progress': 20.0, 'time': 19.149999618530273, 'distance': 195.8236846923828, 'fitness': -980191499.9961853, 'fitness_delta_score': -980.1914999961853, 'last_fitness_delta_score': -980.1914999961853, 'last_fitness_delta_progress': 20.0, 'reward': -1000.0124999999999}"
-980.2421,1309,387.903877,"{'term': -1.0, 'progress': 20.0, 'time': 24.209999084472656, 'distance': 213.04006958007812, 'fitness': -980242099.9908447, 'fitness_delta_score': -980.2420999908447, 'last_fitness_delta_score': -980.2420999908447, 'last_fitness_delta_progress': 20.0, 'reward': -1000.0295999908448}"
45.264186,2596,434.504843,"{'term': 0.0, 'progress': 45.714285714285715, 'time': 45.0099983215332, 'distance': 497.37060546875, 'fitness': 45264185.731070384, 'fitness_delta_score': 45.264185731070384, 'last_fitness_delta_score': 45.264185731070384, 'last_fitness_delta_progress': 45.714285714285715, 'reward': -0.0196999740600603}"
42.407043,2600,481.099632,"{'term': 0.0, 'progress': 42.857142857142854, 'time': 45.0099983215332, 'distance': 437.7090148925781, 'fitness': 42407042.87392752, 'fitness_delta_score': 42.407042873927516, 'last_fitness_delta_score': 42.407042873927516, 'last_fitness_delta_progress': 42.857142857142854, 'reward': -0.0035999679565463794}"
-977.350957,1189,503.50291,"{'term': -1.0, 'progress': 22.857142857142858, 'time': 20.809999465942383, 'distance': 232.8588409423828, 'fitness': -977350957.1375166, 'fitness_delta_score': -977.3509571375166, 'last_fitness_delta_score': -977.3509571375166, 'last_fitness_delta_progress': 22.857142857142858, 'reward': -1000.0185000038148}"
-980.2231,1277,527.400143,"{'term': -1.0, 'progress': 20.0, 'time': 22.309999465942383, 'distance': 200.5723876953125, 'fitness': -980223099.9946594, 'fitness_delta_score': -980.2230999946594, 'last_fitness_delta_score': -980.2230999946594, 'last_fitness_delta_progress': 20.0, 'reward': -1000.0192000007629}"
-977.331457,1077,547.846493,"{'term': -1.0, 'progress': 22.857142857142858, 'time': 18.860000610351562, 'distance': 231.44100952148438, 'fitness': -977331457.1489607, 'fitness_delta_score': -977.3314571489607, 'last_fitness_delta_score': -977.3314571489607, 'last_fitness_delta_progress': 22.857142857142858, 'reward': -1000.0240999984742}"
-980.2162,1240,571.107042,"{'term': -1.0, 'progress': 20.0, 'time': 21.6200008392334, 'distance': 208.61732482910156, 'fitness': -980216200.0083923, 'fitness_delta_score': -980.2162000083923, 'last_fitness_delta_score': -980.2162000083923, 'last_fitness_delta_progress': 20.0, 'reward': -1000.0230000114441}"
-1000.0,93,574.695252,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 0.4225894510746002, 'fitness': -1000000000.0, 'fitness_delta_score': -1000.0, 'last_fitness_delta_score': -1000.0, 'last_fitness_delta_progress': 0.0, 'reward': -1000.0}"
-1000.0,93,578.307675,"{'term': -1.0, 'progress': 0.0, 'time': 2.0199999809265137, 'distance': 0.783252477645874, 'fitness': -1000000000.0, 'fitness_delta_score': -1000.0, 'last_fitness_delta_score': -1000.0, 'last_fitness_delta_progress': 0.0, 'reward': -1000.0}"
-1000.0,93,581.909079,"{'term': -1.0, 'progress': 0.0, 'time': 2.0199999809265137, 'distance': 0.04700064659118652, 'fitness': -1000000000.0, 'fitness_delta_score': -1000.0, 'last_fitness_delta_score': -1000.0, 'last_fitness_delta_progress': 0.0, 'reward': -1000.0}"
-1000.0,92,585.496981,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 0.5944777727127075, 'fitness': -1000000000.0, 'fitness_delta_score': -1000.0, 'last_fitness_delta_score': -1000.0, 'last_fitness_delta_progress': 0.0, 'reward': -1000.0}"
-1000.0,92,589.096768,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 0.026391102001070976, 'fitness': -1000000000.0, 'fitness_delta_score': -1000.0, 'last_fitness_delta_score': -1000.0, 'last_fitness_delta_progress': 0.0, 'reward': -1000.0}"
-1000.0,94,592.705934,"{'term': -1.0, 'progress': 0.0, 'time': 2.0199999809265137, 'distance': 0.048538245260715485, 'fitness': -1000000000.0, 'fitness_delta_score': -1000.0, 'last_fitness_delta_score': -1000.0, 'last_fitness_delta_progress': 0.0, 'reward': -1000.0}"
-1000.0,92,596.30388,"{'term': -1.0, 'progress': 0.0, 'time': 2.0199999809265137, 'distance': 0.19368836283683777, 'fitness': -1000000000.0, 'fitness_delta_score': -1000.0, 'last_fitness_delta_score': -1000.0, 'last_fitness_delta_progress': 0.0, 'reward': -1000.0}"
-960.3739,2028,635.271585,"{'term': -1.0, 'progress': 40.0, 'time': 37.38999938964844, 'distance': 435.9088439941406, 'fitness': -960373899.9938965, 'fitness_delta_score': -960.3738999938964, 'last_fitness_delta_score': -960.3738999938964, 'last_fitness_delta_progress': 40.0, 'reward': -1000.0039999771118}"
-963.146443,1547,665.816897,"{'term': -1.0, 'progress': 37.142857142857146, 'time': 28.93000030517578, 'distance': 418.01995849609375, 'fitness': -963146442.8601946, 'fitness_delta_score': -963.1464428601946, 'last_fitness_delta_score': -963.1464428601946, 'last_fitness_delta_progress': 37.142857142857146, 'reward': -1000.0148999977112}"
