timestamp_utc,episode,term,progress,time,distance,fitness,progress_delta,last_reward_progress,episode_reward,timesteps
2026-04-28T07:55:14Z,1,-1,0.0,2.299999952316284,5.936104774475098,-1000000000.0,0.0,0.0,-1000.0,194
2026-04-28T07:55:18Z,2,-1,0.0,2.009999990463257,1.027815818786621,-1000000000.0,0.0,0.0,-1000.0,368
2026-04-28T07:55:25Z,3,-1,2.857142857142857,5.96999979019165,23.595430374145508,-997142857.1428572,0.0,2.857142857142857,-996.857143,768
2026-04-28T07:55:31Z,4,-1,0.0,3.930000066757202,14.979839324951172,-1000000000.0,0.0,0.0,-1000.0,1055
2026-04-28T07:55:36Z,5,-1,0.0,2.0199999809265137,3.0600967407226562,-1000000000.0,0.0,0.0,-1000.0,1239
2026-04-28T07:55:42Z,6,-1,0.0,2.0399999618530273,4.039663314819336,-1000000000.0,0.0,0.0,-1000.0,1425
2026-04-28T07:55:54Z,7,-1,5.714285714285714,9.359999656677246,51.04298782348633,-994285714.2857143,0.0,5.714285714285714,-993.714286,2025
2026-04-28T07:56:04Z,8,-1,2.857142857142857,6.590000152587891,44.79705047607422,-997142857.1428572,0.0,2.857142857142857,-996.857143,2463
2026-04-28T07:56:25Z,9,-1,11.428571428571429,17.290000915527344,127.79629516601562,-988571428.5714285,0.0,11.428571428571429,-987.428571,3500
2026-04-28T07:56:32Z,10,-1,2.857142857142857,3.9200000762939453,24.137117385864258,-997142857.1428572,0.0,2.857142857142857,-996.857143,3795
2026-04-28T07:56:40Z,11,-1,2.857142857142857,4.840000152587891,29.444704055786133,-997142857.1428572,0.0,2.857142857142857,-996.857143,4140
2026-04-28T07:56:47Z,12,-1,2.857142857142857,3.4700000286102295,21.707393646240234,-997142857.1428572,0.0,2.857142857142857,-996.857143,4406
2026-04-28T07:56:53Z,13,-1,0.0,3.109999895095825,19.563674926757812,-1000000000.0,0.0,0.0,-1000.0,4651
2026-04-28T07:57:00Z,14,-1,2.857142857142857,3.430000066757202,21.327491760253906,-997142857.1428572,0.0,2.857142857142857,-996.857143,4917
2026-04-28T07:57:06Z,15,-1,2.857142857142857,3.2100000381469727,20.74251937866211,-997142857.1428572,0.0,2.857142857142857,-996.857143,5171
2026-04-28T07:57:12Z,16,-1,0.0,2.440000057220459,15.892472267150879,-1000000000.0,0.0,0.0,-1000.0,5384
2026-04-28T07:57:20Z,17,-1,2.857142857142857,4.119999885559082,22.530284881591797,-997142857.1428572,0.0,2.857142857142857,-996.857143,5688
2026-04-28T07:57:27Z,18,-1,2.857142857142857,4.130000114440918,24.651084899902344,-997142857.1428572,0.0,2.857142857142857,-996.857143,5991
2026-04-28T07:57:33Z,19,-1,0.0,2.6700000762939453,17.163793563842773,-1000000000.0,0.0,0.0,-1000.0,6207
2026-04-28T07:57:40Z,20,-1,0.0,3.009999990463257,16.510845184326172,-1000000000.0,0.0,0.0,-1000.0,6446
2026-04-28T07:57:46Z,21,-1,0.0,3.1500000953674316,18.126798629760742,-1000000000.0,0.0,0.0,-1000.0,6697
2026-04-28T07:57:54Z,22,-1,2.857142857142857,4.690000057220459,23.644573211669922,-997142857.1428572,0.0,2.857142857142857,-996.857143,7032
2026-04-28T07:57:59Z,23,-1,0.0,2.009999990463257,12.746380805969238,-1000000000.0,0.0,0.0,-1000.0,7213
2026-04-28T07:58:06Z,24,-1,2.857142857142857,3.0199999809265137,21.643125534057617,-997142857.1428572,0.0,2.857142857142857,-996.857143,7458
2026-04-28T07:58:12Z,25,-1,2.857142857142857,3.009999990463257,26.18655776977539,-997142857.1428572,0.0,2.857142857142857,-996.857143,7698
2026-04-28T07:58:19Z,26,-1,2.857142857142857,3.009999990463257,34.1723747253418,-997142857.1428572,0.0,2.857142857142857,-996.857143,7940
2026-04-28T07:58:25Z,27,-1,2.857142857142857,3.0199999809265137,24.263378143310547,-997142857.1428572,0.0,2.857142857142857,-996.857143,8180
2026-04-28T07:58:33Z,28,-1,2.857142857142857,4.980000019073486,41.818359375,-997142857.1428572,0.0,2.857142857142857,-996.857143,8532
2026-04-28T07:58:40Z,29,-1,2.857142857142857,3.0199999809265137,27.19025421142578,-997142857.1428572,0.0,2.857142857142857,-996.857143,8771
2026-04-28T07:58:48Z,30,-1,2.857142857142857,4.639999866485596,41.703121185302734,-997142857.1428572,0.0,2.857142857142857,-996.857143,9103
2026-04-28T07:58:54Z,31,-1,0.0,2.6700000762939453,18.31328773498535,-1000000000.0,0.0,0.0,-1000.0,9324
2026-04-28T07:59:00Z,32,-1,2.857142857142857,3.0199999809265137,26.998579025268555,-997142857.1428572,0.0,2.857142857142857,-996.857143,9565
2026-04-28T07:59:06Z,33,-1,0.0,2.690000057220459,18.162534713745117,-1000000000.0,0.0,0.0,-1000.0,9789
2026-04-28T07:59:12Z,34,-1,0.0,2.819999933242798,20.404277801513672,-1000000000.0,0.0,0.0,-1000.0,10014
2026-04-28T07:59:19Z,35,-1,2.857142857142857,3.009999990463257,22.558349609375,-997142857.1428572,0.0,2.857142857142857,-996.857143,10254
2026-04-28T07:59:25Z,36,-1,2.857142857142857,3.009999990463257,24.700027465820312,-997142857.1428572,0.0,2.857142857142857,-996.857143,10489
2026-04-28T07:59:32Z,37,-1,2.857142857142857,3.0199999809265137,26.350261688232422,-997142857.1428572,0.0,2.857142857142857,-996.857143,10732
2026-04-28T07:59:39Z,38,-1,2.857142857142857,3.369999885559082,28.91440200805664,-997142857.1428572,0.0,2.857142857142857,-996.857143,10992
2026-04-28T07:59:46Z,39,-1,2.857142857142857,3.809999942779541,33.159706115722656,-997142857.1428572,0.0,2.857142857142857,-996.857143,11276
2026-04-28T07:59:53Z,40,-1,2.857142857142857,3.450000047683716,28.163516998291016,-997142857.1428572,0.0,2.857142857142857,-996.857143,11542
2026-04-28T08:00:00Z,41,-1,2.857142857142857,3.700000047683716,34.33055877685547,-997142857.1428572,0.0,2.857142857142857,-996.857143,11815
2026-04-28T08:00:07Z,42,-1,2.857142857142857,3.5799999237060547,29.839860916137695,-997142857.1428572,0.0,2.857142857142857,-996.857143,12086
2026-04-28T08:00:14Z,43,-1,2.857142857142857,3.3299999237060547,31.48785400390625,-997142857.1428572,0.0,2.857142857142857,-996.857143,12345
2026-04-28T08:00:20Z,44,-1,2.857142857142857,3.0199999809265137,25.370868682861328,-997142857.1428572,0.0,2.857142857142857,-996.857143,12589
2026-04-28T08:00:26Z,45,-1,2.857142857142857,3.0199999809265137,30.307233810424805,-997142857.1428572,0.0,2.857142857142857,-996.857143,12831
2026-04-28T08:00:33Z,46,-1,0.0,2.809999942779541,20.024595260620117,-1000000000.0,0.0,0.0,-1000.0,13099
2026-04-28T08:00:41Z,47,-1,2.857142857142857,3.0199999809265137,28.070877075195312,-997142857.1428572,0.0,2.857142857142857,-996.857143,13329
2026-04-28T08:00:47Z,48,-1,2.857142857142857,3.0199999809265137,27.78653907775879,-997142857.1428572,0.0,2.857142857142857,-996.857143,13560
2026-04-28T08:00:54Z,49,-1,2.857142857142857,3.009999990463257,28.69816780090332,-997142857.1428572,0.0,2.857142857142857,-996.857143,13792
2026-04-28T08:01:01Z,50,-1,2.857142857142857,3.0199999809265137,29.153690338134766,-997142857.1428572,0.0,2.857142857142857,-996.857143,14027
2026-04-28T08:01:07Z,51,-1,2.857142857142857,3.0199999809265137,26.67961311340332,-997142857.1428572,0.0,2.857142857142857,-996.857143,14264
2026-04-28T08:01:13Z,52,-1,2.857142857142857,3.009999990463257,29.648048400878906,-997142857.1428572,0.0,2.857142857142857,-996.857143,14505
2026-04-28T08:01:20Z,53,-1,2.857142857142857,3.0199999809265137,28.121719360351562,-997142857.1428572,0.0,2.857142857142857,-996.857143,14740
2026-04-28T08:01:27Z,54,-1,2.857142857142857,3.009999990463257,28.566287994384766,-997142857.1428572,0.0,2.857142857142857,-996.857143,14978
2026-04-28T08:01:32Z,55,-1,0.0,2.009999990463257,6.985212326049805,-1000000000.0,0.0,0.0,-1000.0,15161
2026-04-28T08:01:39Z,56,-1,2.857142857142857,3.609999895095825,28.31809425354004,-997142857.1428572,0.0,2.857142857142857,-996.857143,15428
2026-04-28T08:01:46Z,57,-1,2.857142857142857,3.130000114440918,27.57328987121582,-997142857.1428572,0.0,2.857142857142857,-996.857143,15675
2026-04-28T08:01:56Z,58,-1,2.857142857142857,6.989999771118164,31.34004020690918,-997142857.1428572,0.0,2.857142857142857,-996.857143,16138
2026-04-28T08:02:03Z,59,-1,2.857142857142857,3.309999942779541,24.83133316040039,-997142857.1428572,0.0,2.857142857142857,-996.857143,16390
2026-04-28T08:02:10Z,60,-1,2.857142857142857,4.340000152587891,29.83198356628418,-997142857.1428572,0.0,2.857142857142857,-996.857143,16706
2026-04-28T08:02:17Z,61,-1,2.857142857142857,3.119999885559082,17.245830535888672,-997142857.1428572,0.0,2.857142857142857,-996.857143,16953
2026-04-28T08:02:24Z,62,-1,2.857142857142857,3.0299999713897705,26.291561126708984,-997142857.1428572,0.0,2.857142857142857,-996.857143,17194
2026-04-28T08:02:29Z,63,-1,0.0,2.009999990463257,1.2245508432388306,-1000000000.0,0.0,0.0,-1000.0,17375
