timestamp_utc,generation,dist_avg,dist_best_gen,dist_best_global,time_avg,time_best_gen,time_best_global,finish_rate,crash_rate,timeout_rate,best_term,best_progress,best_distance,best_time,best_fitness
2026-04-08T21:33:15Z,1,2.0535714626312256,2.857142857142857,2.857142857142857,30.0,30.0,30.0,0.0,0.96875,0.03125,0,2.857142857142857,0.010284423828125,35.22999954223633,2504842.861720494
2026-04-08T21:35:46Z,2,2.4107143878936768,5.714285714285714,2.857142857142857,30.0,30.0,30.0,0.0,1.0,0.0,-1,5.714285714285714,57.01021194458008,3.0,-994315714.2857143
2026-04-08T21:38:10Z,3,2.767857074737549,8.571428571428571,2.857142857142857,30.0,30.0,30.0,0.0,1.0,0.0,-1,8.571428571428571,78.36876678466797,5.599999904632568,-991484571.4276178
2026-04-08T21:40:36Z,4,2.5,11.428571428571429,2.857142857142857,30.0,30.0,30.0,0.0,1.0,0.0,-1,11.428571428571429,130.1391143798828,9.220000267028809,-988663628.5740988
2026-04-08T21:43:12Z,5,2.857142925262451,8.571428571428571,2.857142857142857,30.0,30.0,30.0,0.0,1.0,0.0,-1,8.571428571428571,87.34426879882812,6.239999771118164,-991490971.4262826
2026-04-08T21:45:48Z,6,3.0357141494750977,11.428571428571429,2.857142857142857,30.0,30.0,30.0,0.0,1.0,0.0,-1,11.428571428571429,127.59944915771484,9.390000343322754,-988665328.5748618
2026-04-08T21:48:33Z,7,3.8392858505249023,14.285714285714285,2.857142857142857,30.0,30.0,30.0,0.0,1.0,0.0,-1,14.285714285714285,126.64897918701172,10.699999809265137,-985821285.7123784
2026-04-08T21:51:04Z,8,2.857142925262451,11.428571428571429,2.857142857142857,30.0,30.0,30.0,0.0,1.0,0.0,-1,11.428571428571429,125.6992416381836,10.40999984741211,-988675528.5699027
2026-04-08T21:53:42Z,9,2.767857074737549,11.428571428571429,2.857142857142857,30.0,30.0,30.0,0.0,1.0,0.0,-1,11.428571428571429,125.71122741699219,11.210000038146973,-988683528.57181
2026-04-08T21:56:13Z,10,2.767857074737549,11.428571428571429,2.857142857142857,30.0,30.0,30.0,0.0,1.0,0.0,-1,11.428571428571429,128.27789306640625,10.020000457763672,-988671628.5760062
2026-04-08T21:58:55Z,11,3.392857074737549,11.428571428571429,2.857142857142857,30.0,30.0,30.0,0.0,1.0,0.0,-1,11.428571428571429,123.0394287109375,13.229999542236328,-988703728.5668509
2026-04-08T22:01:28Z,12,3.0357143878936768,11.428571428571429,2.857142857142857,30.0,30.0,30.0,0.0,1.0,0.0,-1,11.428571428571429,126.9291763305664,11.25,-988683928.5714285
2026-04-08T22:03:57Z,13,3.482142925262451,11.428571428571429,2.857142857142857,30.0,30.0,30.0,0.0,1.0,0.0,-1,11.428571428571429,125.25972747802734,10.09000015258789,-988672328.5729544
2026-04-08T22:06:28Z,14,3.3035714626312256,11.428571428571429,2.857142857142857,30.0,30.0,30.0,0.0,1.0,0.0,-1,11.428571428571429,124.89109802246094,11.609999656677246,-988687528.5679953
2026-04-08T22:08:53Z,15,3.0357143878936768,11.428571428571429,2.857142857142857,30.0,30.0,30.0,0.0,1.0,0.0,-1,11.428571428571429,126.92245483398438,8.960000038146973,-988661028.57181
